2017-05-08 21:38:03+00:00,r3.large,SUSE Linux,us-east-1c,0.1322
2017-05-08 21:38:03+00:00,r3.large,Linux/UNIX,us-east-1c,0.0322
2017-05-08 21:38:03+00:00,r3.2xlarge,SUSE Linux,us-east-1b,0.2753
2017-05-08 21:38:03+00:00,r3.2xlarge,Linux/UNIX,us-east-1b,0.1753
2017-05-08 21:38:03+00:00,m3.2xlarge,Windows,us-east-1c,0.2897
2017-05-08 21:38:02+00:00,m3.2xlarge,SUSE Linux,us-east-1c,0.2238
2017-05-08 21:38:02+00:00,m3.2xlarge,Linux/UNIX,us-east-1c,0.1238
2017-05-08 21:38:01+00:00,c3.2xlarge,Windows,us-east-1e,0.4242
2017-05-08 21:38:01+00:00,d2.2xlarge,SUSE Linux,us-east-1d,0.3269
2017-05-08 21:38:01+00:00,d2.2xlarge,Linux/UNIX,us-east-1d,0.2269
2017-05-08 21:37:58+00:00,i3.4xlarge,SUSE Linux,us-east-1d,0.4729
2017-05-08 21:37:58+00:00,i3.4xlarge,SUSE Linux,us-east-1b,0.3539
2017-05-08 21:37:58+00:00,i3.4xlarge,Linux/UNIX,us-east-1d,0.3729
2017-05-08 21:37:58+00:00,i3.4xlarge,Linux/UNIX,us-east-1b,0.2539
2017-05-08 21:37:57+00:00,i3.8xlarge,SUSE Linux,us-east-1b,0.7133
2017-05-08 21:37:57+00:00,i3.8xlarge,Linux/UNIX,us-east-1b,0.6133
2017-05-08 21:37:57+00:00,m4.4xlarge,SUSE Linux,us-east-1d,0.3775
2017-05-08 21:37:57+00:00,m4.4xlarge,SUSE Linux,us-east-1c,0.3791
2017-05-08 21:37:57+00:00,m4.4xlarge,Linux/UNIX,us-east-1d,0.2775
2017-05-08 21:37:57+00:00,m4.4xlarge,Linux/UNIX,us-east-1c,0.2791
2017-05-08 21:37:57+00:00,d2.xlarge,SUSE Linux,us-east-1c,0.2769
2017-05-08 21:37:57+00:00,d2.xlarge,Linux/UNIX,us-east-1c,0.1769
2017-05-08 21:37:56+00:00,c4.8xlarge,SUSE Linux,us-east-1d,0.5406
2017-05-08 21:37:56+00:00,c4.8xlarge,SUSE Linux,us-east-1c,0.5174
2017-05-08 21:37:56+00:00,c4.8xlarge,SUSE Linux,us-east-1e,0.5271
2017-05-08 21:37:56+00:00,c4.8xlarge,SUSE Linux,us-east-1b,0.5137
2017-05-08 21:37:56+00:00,c4.8xlarge,SUSE Linux,us-east-1a,0.5358
2017-05-08 21:37:56+00:00,c4.8xlarge,Linux/UNIX,us-east-1d,0.4406
2017-05-08 21:37:56+00:00,c4.8xlarge,Linux/UNIX,us-east-1c,0.4174
2017-05-08 21:37:56+00:00,c4.8xlarge,Linux/UNIX,us-east-1e,0.4271
2017-05-08 21:37:56+00:00,c4.8xlarge,Linux/UNIX,us-east-1b,0.4137
2017-05-08 21:37:56+00:00,c4.8xlarge,Linux/UNIX,us-east-1a,0.4358
2017-05-08 21:37:54+00:00,g2.2xlarge,SUSE Linux,us-east-1c,0.3483
2017-05-08 21:37:54+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.3034
2017-05-08 21:37:54+00:00,g2.2xlarge,Linux/UNIX,us-east-1c,0.2483
2017-05-08 21:37:54+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.2034
2017-05-08 21:37:54+00:00,i3.2xlarge,SUSE Linux,us-east-1b,0.2903
2017-05-08 21:37:54+00:00,i3.2xlarge,Linux/UNIX,us-east-1b,0.1903
2017-05-08 21:37:53+00:00,r4.xlarge,Windows,us-east-1d,0.2415
2017-05-08 21:37:53+00:00,r4.xlarge,Windows,us-east-1b,0.2102
2017-05-08 21:37:53+00:00,i3.xlarge,SUSE Linux,us-east-1d,0.178
2017-05-08 21:37:53+00:00,i3.xlarge,SUSE Linux,us-east-1b,0.1463
2017-05-08 21:37:53+00:00,i3.xlarge,Linux/UNIX,us-east-1d,0.078
2017-05-08 21:37:53+00:00,i3.xlarge,Linux/UNIX,us-east-1b,0.0463
2017-05-08 21:37:53+00:00,r3.4xlarge,SUSE Linux,us-east-1d,0.5311
2017-05-08 21:37:53+00:00,r3.4xlarge,Linux/UNIX,us-east-1d,0.4311
2017-05-08 21:37:52+00:00,c4.4xlarge,SUSE Linux,us-east-1d,0.3179
2017-05-08 21:37:52+00:00,c4.4xlarge,Linux/UNIX,us-east-1d,0.2179
2017-05-08 21:37:51+00:00,r4.2xlarge,SUSE Linux,us-east-1b,0.2437
2017-05-08 21:37:51+00:00,r4.2xlarge,Linux/UNIX,us-east-1b,0.1437
2017-05-08 21:37:46+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.3017
2017-05-08 21:37:46+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.2017
2017-05-08 21:37:44+00:00,r4.2xlarge,SUSE Linux,us-east-1b,0.2442
2017-05-08 21:37:44+00:00,r4.2xlarge,Linux/UNIX,us-east-1b,0.1442
2017-05-08 21:37:43+00:00,m4.10xlarge,SUSE Linux,us-east-1d,0.8231
2017-05-08 21:37:43+00:00,m4.10xlarge,SUSE Linux,us-east-1c,0.8242
2017-05-08 21:37:43+00:00,m4.10xlarge,SUSE Linux,us-east-1e,0.816
2017-05-08 21:37:43+00:00,m4.10xlarge,SUSE Linux,us-east-1a,0.8391
2017-05-08 21:37:43+00:00,m4.10xlarge,Linux/UNIX,us-east-1d,0.7231
2017-05-08 21:37:43+00:00,m4.10xlarge,Linux/UNIX,us-east-1c,0.7242
2017-05-08 21:37:43+00:00,m4.10xlarge,Linux/UNIX,us-east-1e,0.716
2017-05-08 21:37:43+00:00,m4.10xlarge,Linux/UNIX,us-east-1a,0.7391
2017-05-08 21:37:42+00:00,r3.xlarge,SUSE Linux,us-east-1c,0.1651
2017-05-08 21:37:42+00:00,r3.xlarge,SUSE Linux,us-east-1e,0.2503
2017-05-08 21:37:42+00:00,r3.xlarge,SUSE Linux,us-east-1b,0.1575
2017-05-08 21:37:42+00:00,r3.xlarge,Linux/UNIX,us-east-1c,0.0651
2017-05-08 21:37:42+00:00,r3.xlarge,Linux/UNIX,us-east-1e,0.1503
2017-05-08 21:37:42+00:00,r3.xlarge,Linux/UNIX,us-east-1b,0.0575
2017-05-08 21:37:42+00:00,r4.8xlarge,SUSE Linux,us-east-1d,2.2281
2017-05-08 21:37:42+00:00,r4.8xlarge,Linux/UNIX,us-east-1d,2.1281
2017-05-08 21:37:42+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.3007
2017-05-08 21:37:42+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.2007
2017-05-08 21:37:40+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.3
2017-05-08 21:37:40+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.2
2017-05-08 21:37:39+00:00,m3.2xlarge,SUSE Linux,us-east-1d,0.2228
2017-05-08 21:37:39+00:00,m3.2xlarge,SUSE Linux,us-east-1c,0.2237
2017-05-08 21:37:39+00:00,m3.2xlarge,SUSE Linux,us-east-1e,0.392
2017-05-08 21:37:39+00:00,m3.2xlarge,Linux/UNIX,us-east-1d,0.1228
2017-05-08 21:37:39+00:00,m3.2xlarge,Linux/UNIX,us-east-1c,0.1237
2017-05-08 21:37:39+00:00,m3.2xlarge,Linux/UNIX,us-east-1e,0.292
2017-05-08 21:37:38+00:00,g2.2xlarge,SUSE Linux,us-east-1d,0.35
2017-05-08 21:37:38+00:00,g2.2xlarge,Linux/UNIX,us-east-1d,0.25
2017-05-08 21:37:37+00:00,m4.10xlarge,SUSE Linux,us-east-1d,0.823
2017-05-08 21:37:37+00:00,m4.10xlarge,Linux/UNIX,us-east-1d,0.723
2017-05-08 21:37:36+00:00,r3.xlarge,Windows,us-east-1e,0.2859
2017-05-08 21:37:36+00:00,g2.2xlarge,SUSE Linux,us-east-1d,0.3496
2017-05-08 21:37:36+00:00,g2.2xlarge,Linux/UNIX,us-east-1d,0.2496
2017-05-08 21:37:35+00:00,r4.4xlarge,SUSE Linux,us-east-1d,0.7917
2017-05-08 21:37:35+00:00,r4.4xlarge,Linux/UNIX,us-east-1d,0.6917
2017-05-08 21:37:34+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.2997
2017-05-08 21:37:34+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.1997
2017-05-08 21:37:33+00:00,r4.xlarge,SUSE Linux,us-east-1d,0.1779
2017-05-08 21:37:33+00:00,r4.xlarge,Linux/UNIX,us-east-1d,0.0779
2017-05-08 21:37:33+00:00,m3.medium,SUSE Linux,us-east-1c,0.1123
2017-05-08 21:37:33+00:00,m3.medium,SUSE Linux,us-east-1e,0.1139
2017-05-08 21:37:33+00:00,m3.medium,Linux/UNIX,us-east-1c,0.0123
2017-05-08 21:37:33+00:00,m3.medium,Linux/UNIX,us-east-1e,0.0139
2017-05-08 21:37:32+00:00,c4.4xlarge,Windows,us-east-1d,0.7944
2017-05-08 21:37:32+00:00,c4.4xlarge,Windows,us-east-1c,0.7501
2017-05-08 21:37:32+00:00,c4.4xlarge,Windows,us-east-1b,0.7517
2017-05-08 21:37:31+00:00,m3.2xlarge,Windows,us-east-1c,0.2885
2017-05-08 21:37:31+00:00,r4.2xlarge,SUSE Linux,us-east-1d,0.5685
2017-05-08 21:37:31+00:00,r4.2xlarge,SUSE Linux,us-east-1c,0.1667
2017-05-08 21:37:31+00:00,r4.2xlarge,SUSE Linux,us-east-1b,0.2437
2017-05-08 21:37:31+00:00,r4.2xlarge,Linux/UNIX,us-east-1d,0.4685
2017-05-08 21:37:31+00:00,r4.2xlarge,Linux/UNIX,us-east-1c,0.0667
2017-05-08 21:37:31+00:00,r4.2xlarge,Linux/UNIX,us-east-1b,0.1437
2017-05-08 21:37:30+00:00,m3.2xlarge,SUSE Linux,us-east-1c,0.2238
2017-05-08 21:37:30+00:00,m3.2xlarge,Linux/UNIX,us-east-1c,0.1238
2017-05-08 21:37:28+00:00,g2.2xlarge,Windows,us-east-1b,0.1316
2017-05-08 21:37:27+00:00,d2.xlarge,Windows,us-east-1d,0.2824
2017-05-08 21:37:27+00:00,d2.xlarge,Windows,us-east-1c,0.2383
2017-05-08 21:37:27+00:00,m3.2xlarge,Windows,us-east-1d,0.2884
2017-05-08 21:37:27+00:00,m3.2xlarge,Windows,us-east-1c,0.2873
2017-05-08 21:37:27+00:00,m3.2xlarge,Windows,us-east-1e,0.2983
2017-05-08 21:37:27+00:00,hi1.4xlarge,SUSE Linux,us-east-1c,0.4187
2017-05-08 21:37:27+00:00,hi1.4xlarge,Linux/UNIX,us-east-1c,0.3187
2017-05-08 21:37:26+00:00,c4.4xlarge,SUSE Linux,us-east-1d,0.3177
2017-05-08 21:37:26+00:00,c4.4xlarge,SUSE Linux,us-east-1c,0.3021
2017-05-08 21:37:26+00:00,c4.4xlarge,Linux/UNIX,us-east-1d,0.2177
2017-05-08 21:37:26+00:00,c4.4xlarge,Linux/UNIX,us-east-1c,0.2021
2017-05-08 21:37:24+00:00,m2.xlarge,SUSE Linux,us-east-1b,0.1202
2017-05-08 21:37:24+00:00,m2.xlarge,Linux/UNIX,us-east-1b,0.0202
2017-05-08 21:37:23+00:00,i3.xlarge,Windows,us-east-1d,0.2186
2017-05-08 21:37:22+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.2988
2017-05-08 21:37:22+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.1988
2017-05-08 21:37:21+00:00,c3.xlarge,SUSE Linux,us-east-1e,0.1445
2017-05-08 21:37:21+00:00,c3.xlarge,Linux/UNIX,us-east-1e,0.0445
2017-05-08 21:37:20+00:00,c4.4xlarge,SUSE Linux,us-east-1d,0.3181
2017-05-08 21:37:20+00:00,c4.4xlarge,Linux/UNIX,us-east-1d,0.2181
2017-05-08 21:37:20+00:00,g2.2xlarge,SUSE Linux,us-east-1b,0.2978
2017-05-08 21:37:20+00:00,g2.2xlarge,Linux/UNIX,us-east-1b,0.1978
2017-05-08 21:37:18+00:00,i2.xlarge,SUSE Linux,us-east-1d,0.1987
2017-05-08 21:37:18+00:00,i2.xlarge,SUSE Linux,us-east-1b,0.2023
2017-05-08 21:37:18+00:00,i2.xlarge,Linux/UNIX,us-east-1d,0.0987
2017-05-08 21:37:18+00:00,i2.xlarge,Linux/UNIX,us-east-1b,0.1023
2017-05-08 21:37:18+00:00,c3.8xlarge,SUSE Linux,us-east-1c,0.5419
2017-05-08 21:37:18+00:00,c3.8xlarge,Linux/UNIX,us-east-1c,0.4419
